FID,OBJECTID,Match_addr,x,y,ICount,Region,Comuna,Calle_1,Calle_2,Numero,Accid_bici,Falle_bici,Grave_bici,Mgrav_bici,Leve_bici,Ileso_bici
284,295,"CARRASCAL & SAMUEL IZQUIERDO, QUINTA NORMAL",340837.2627,6301238.159,1,REGION METROPOLITANA,QUINTA NORMAL,CARRASCAL,SAMUEL IZQUIERDO, ,1,0,0,0,1,0
285,296,"CAUTIN & YUNGAY, SANTIAGO",344711.4993,6299825.4998,1,REGION METROPOLITANA,SANTIAGO,CAUTIN,YUNGAY, ,1,0,0,0,1,0
286,297,"CENTRAL CARDENAL SILVA HENRIQUEZ & 24 SUR, LO ESPEJO",342603.4936,6290031.5992,1,REGION METROPOLITANA,LO ESPEJO,CENTRAL,24 SUR, ,1,0,1,0,0,0
287,298,"CENTRAL CARDENAL SILVA HENRIQUEZ & BUENAVENTURA, LO ESPEJO",342829.1414,6291301.02,1,REGION METROPOLITANA,LO ESPEJO,CENTRAL,BUENAVENTURA, ,1,0,0,1,0,0
288,299,"CENTRAL CARDENAL SILVA HENRIQUEZ & LO OVALLE, PEDRO AGUIRRE CERDA",342949.4851,6291604.6779,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CENTRAL,LO OVALLE, ,1,0,0,0,1,0
289,300,"CENTRAL ORIENTE & LOS GLADIOLOS, LA FLORIDA",353398.8054,6286809.6002,1,REGION METROPOLITANA,LA FLORIDA,CENTRAL ORIENTE,LOS GLADIOLOS, ,1,0,1,0,0,0
290,301,"CENTRO AMERICA & MAIPU, PEDRO AGUIRRE CERDA",343729.6406,6292707.232,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CENTRO AMERICA,MAIPU, ,1,0,0,0,1,0
291,302,"CERRO LOS CONDORES & EL JUNCAL, QUILICURA",339258.4168,6310369.2351,1,REGION METROPOLITANA,QUILICURA,LOS CONDORES,EL JUNCAL, ,1,0,1,0,0,0
292,303,"CHILE ESPANA & CAMPOAMOR, NUNOA",351472.7123,6297614.599,1,REGION METROPOLITANA,NUNOA,CHILE ESPANA,CAMPOAMOR, ,1,0,0,0,1,0
293,305,"CLUB HIPICO & ROSSINI, PEDRO AGUIRRE CERDA",345019.9931,6292890.5998,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CLUB HIPICO,ROSSINI, ,1,0,1,0,0,0
294,306,"COMBARBALA & CARDENAL RAUL SILVA HENRIQUEZ, LA GRANJA",349222.5871,6288822.599,1,REGION METROPOLITANA,LA GRANJA,COMBARBALA,LA SERENA, ,1,0,0,0,1,0
295,308,"CONCEPCION & ELIAS FERNANDEZ ALBANO, LA CISTERNA",346366.4928,6289322.5993,1,REGION METROPOLITANA,LA CISTERNA,CONCEPCION,ELIAS FERNANDEZ ALBANO, ,1,0,0,0,1,0
296,309,"CONCHA Y TORO & ANGEL PIMENTEL, PUENTE ALTO",353411.6867,6282259.6831,1,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,ANGEL PIMENTEL, ,1,0,0,0,0,1
297,310,"CONCHA Y TORO & CONCHA Y TORO, PUENTE ALTO",353161.1429,6283676.024,1,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO, ,3459,1,0,1,0,0,0
298,311,"CONCHA Y TORO & GABRIELA PONIENTE, PUENTE ALTO",353207.9982,6283366.4459,1,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,GABRIELA PONIENTE, ,1,0,0,0,1,0
299,312,"CONCHA Y TORO & LUIS MATTE LARRAIN, PUENTE ALTO",353324.5468,6282620.3233,1,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,LUIS MATTE LARRAIN, ,1,0,0,0,1,0
300,313,"CONCHA Y TORO & SAN CARLOS, PUENTE ALTO",353585.4273,6281297.8877,1,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,SAN CARLOS, ,1,0,0,0,1,0
301,314,"CONCHA Y TORO & TOCORNAL, PUENTE ALTO",353780.3052,6280117.6,1,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,TOCORNAL, ,1,0,1,0,0,0
302,315,"CONDELL & JOSE MIGUEL INFANTE, RENCA",339331.8981,6302313.0474,1,REGION METROPOLITANA,RENCA,CONDELL,JOSE MIGUEL INFANTE, ,1,0,0,1,0,0
303,316,"CONSISTORIAL & EL EMBALSE, PENALOLEN",355937.7828,6292881.6566,1,REGION METROPOLITANA,PENALOLEN,CONSISTORIAL,EL EMBALSE, ,1,0,0,0,1,0
304,317,"COQUIMBO & CARMEN, SANTIAGO",347565.0966,6297053.7129,2,REGION METROPOLITANA,SANTIAGO,COQUIMBO,CARMEN, ,2,0,0,0,0,2
305,318,"CORDILLERA & OJOS DEL SALADO, QUILICURA",336698.4934,6305640.5996,1,REGION METROPOLITANA,QUILICURA,CORDILLERA,OJOS DEL SALADO, ,1,0,0,0,1,0
306,320,"CORONEL & PADRE JUAN MEYER, LA GRANJA",349885.8991,6288199.5999,1,REGION METROPOLITANA,LA GRANJA,CORONEL,PADRE JUAN MEYER, ,1,0,0,0,1,0
307,321,"CORONEL ALVARADO & BAJOS DE JIMENEZ, INDEPENDENCIA",343935.899,6302442.5999,1,REGION METROPOLITANA,INDEPENDENCIA,CORONEL ALVARADO,BAJOS DE JIMENEZ, ,1,0,0,0,1,0
308,322,"COSTANERA SUR & LEONCIO FERNANDEZ, QUINTA NORMAL",342276.9533,6301499.8451,1,REGION METROPOLITANA,QUINTA NORMAL,COSTANERA SUR,LEONCIO FERNANDEZ, ,1,0,1,0,0,0
309,323,"COSTANERA SUR & ROLANDO PETERSEN, CERRO NAVIA",337556.2527,6301530.9401,3,REGION METROPOLITANA,CERRO NAVIA,COSTANERA SUR,ROLANDO PETERSEN, ,3,0,1,0,2,0
310,324,"COVENTRY & SIMON BOLIVAR, NUNOA",353074.5908,6297894.5718,1,REGION METROPOLITANA,NUNOA,COVENTRY,SIMON BOLIVAR, ,1,0,0,0,1,0
311,325,"CRISTOBAL COLON & PAUL HARRIS, LAS CONDES",357371.3748,6301522.4996,1,REGION METROPOLITANA,LAS CONDES,CRISTOBAL COLON,PAUL HARRIS SUR, ,1,0,1,0,0,0
312,326,"CURICO & CARMEN, SANTIAGO",347323.8061,6298045.5992,1,REGION METROPOLITANA,SANTIAGO,CURICO,CARMEN, ,1,0,0,0,1,0
313,327,"DEL FERROCARRIL & ESQUINA BLANCA, MAIPU",338364.5826,6290746.0177,1,REGION METROPOLITANA,MAIPU,FERROCARRIL,ESQUINA BLANCA, ,1,0,0,0,1,0
314,328,"DEL PARQUE & DEL VALLE, HUECHURABA",349751.4681,6304518.9998,1,REGION METROPOLITANA,HUECHURABA,DEL PARQUE,DEL VALLE, ,1,0,0,0,1,0
315,329,"DEL RODEO & LAS TORRES SUR, QUILICURA",338821.7081,6308005.4382,1,REGION METROPOLITANA,QUILICURA,DEL RODEO,LAS TORRES, ,1,0,0,0,1,0
316,330,"DEL RODEO & ROMERAL, QUILICURA",338799.9191,6308575.6425,1,REGION METROPOLITANA,QUILICURA,DEL RODEO,ROMERAL, ,1,0,0,0,1,0
317,331,"DEPARTAMENTAL & CERRILLOS, PEDRO AGUIRRE CERDA",343239.525,6293599.5126,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CERRILLOS, ,4030,1,0,0,0,1,0
318,332,"DEPARTAMENTAL & CLOTARIO BLEST, PEDRO AGUIRRE CERDA",344261.1139,6292685.5707,2,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,CLOTARIO BLEST, ,2,0,1,0,0,1
319,333,"DEPARTAMENTAL & GALO GONZALEZ, PEDRO AGUIRRE CERDA",344048.0941,6292868.9882,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,GALO GONZALEZ, ,1,0,0,0,1,0
320,334,"DEPARTAMENTAL & JOSE JOAQUIN PRIETO VIAL, PEDRO AGUIRRE CERDA",345205.9046,6292002.7103,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,JOSE JOAQUIN PRIETO, ,1,0,0,0,1,0
321,335,"DEPARTAMENTAL & LAS INDUSTRIAS, SAN JOAQUIN",348985.1586,6291263.499,1,REGION METROPOLITANA,SAN JOAQUIN,DEPARTAMENTAL,LAS INDUSTRIAS, ,1,0,1,0,0,0
322,336,"DEPARTAMENTAL & LOS CEREZOS, LA FLORIDA",353609.4873,6290971.7921,1,REGION METROPOLITANA,LA FLORIDA,DEPARTAMENTAL,LOS CEREZOS, ,1,0,0,0,1,0
323,337,"DEPARTAMENTAL & LOS TORNEROS, PENALOLEN",353745.4677,6290959.7641,1,REGION METROPOLITANA,PENALOLEN,DEPARTAMENTAL,LOS TORNEROS, ,1,0,0,0,1,0
324,338,"DEPARTAMENTAL & TOMAS DE CAMPANELLA, SAN JOAQUIN",348808.7092,6291286.7271,1,REGION METROPOLITANA,SAN JOAQUIN,DEPARTAMENTAL,TOMAS DE CAMPANELLA, ,1,0,0,0,1,0
325,339,"DEPARTAMENTAL & VICUNA MACKENNA, MACUL",350081.9303,6291260.0504,1,REGION METROPOLITANA,MACUL,DEPARTAMENTAL,VICUNA MACKENNA, ,1,0,0,0,1,0
326,340,"DIAGONAL ORIENTE & MARCHANT PEREIRA, NUNOA",350530.9507,6298152.1121,1,REGION METROPOLITANA,NUNOA,DIAGONAL ORIENTE,MARCHANT PEREIRA, ,1,0,1,0,0,0
327,341,"DIAGONAL ORIENTE & PRESIDENTE BATTLE Y ORDONEZ, NUNOA",353154.8051,6297205.1416,1,REGION METROPOLITANA,NUNOA,DIAGONAL ORIENTE,PRESIDENTE BATTLE Y ORDONEZ, ,1,0,0,0,1,0
328,342,"DIAGONAL SANTA ELENA & LIRA, SAN JOAQUIN",348512.3995,6294348.5994,1,REGION METROPOLITANA,SAN JOAQUIN,DIAGONAL SANTA ELENA,LIRA, ,1,0,0,0,1,0
329,343,"DIEGO PORTALES & ERNESTO ALVEAR, PUENTE ALTO",352797.5872,6279996.6006,1,REGION METROPOLITANA,PUENTE ALTO,JUAN DE DIOS MALEBRAN,ERNESTO ALVEAR, ,1,0,0,0,1,0
330,344,"DOCTOR CARLOS LAISON & CAMILO HENRIQUEZ, PUENTE ALTO",355828.5875,6283778.5999,1,REGION METROPOLITANA,PUENTE ALTO,CAMILO HENRIQUEZ, ,2685,1,0,0,0,1,0
331,345,"DOCTOR ROBERTO DEL RIO & ELIODORO YANEZ, PROVIDENCIA",351264.718,6299967.4998,1,REGION METROPOLITANA,PROVIDENCIA,DOCTOR ROBERTO DEL RIO,ELIODORO YANEZ, ,1,0,0,0,1,0
332,346,"DOMINGO GOMEZ ROJAS & RANCAGUA, EL BOSQUE",344405.0404,6286905.0631,1,REGION METROPOLITANA,EL BOSQUE,DOMINGO GOMEZ ROJAS,RANCAGUA, ,1,0,1,0,0,0
333,347,"DOMINGO SANTA MARIA & APOSTOL SANTIAGO, RENCA",342516.75,6302095.14,1,REGION METROPOLITANA,RENCA,DOMINGO SANTA MARIA,APOSTOL SANTIAGO, ,1,0,0,0,1,0
334,348,"DOMINGO SANTA MARIA & BLANCO ENCALADA, RENCA",341501.9023,6302496.2916,1,REGION METROPOLITANA,RENCA,DOMINGO SANTA MARIA,BLANCO ENCALADA, ,1,0,0,0,0,1
335,349,"DOMINGO SANTA MARIA & PRESIDENTE EDUARDO FREI MONTALVA, INDEPENDENCIA",343884.1226,6301570.8223,1,REGION METROPOLITANA,INDEPENDENCIA,DOMINGO SANTA MARIA,PRESIDENTE EDUARDO FREI MONTALVA, ,1,1,0,0,0,0
336,351,"DOMINGO TOCORNAL & JUAN DE DIOS MALEBRAN, PUENTE ALTO",352696.2122,6280589.6002,2,REGION METROPOLITANA,PUENTE ALTO,DOMINGO TOCORNAL,JUAN DE DIOS MALEBRAN, ,2,0,0,0,2,0
337,352,"DONA LETICIA & HORACIO RIED CARRERA, QUILICURA",338898.0665,6307194.4269,1,REGION METROPOLITANA,QUILICURA,DONA LETICIA,HORACIO RIED CARRERA, ,1,0,0,0,1,0
338,353,"DORSAL & AUGUSTO OSSA, CONCHALI",345234.4053,6303480.4994,1,REGION METROPOLITANA,CONCHALI,DORSAL,AUGUSTO OSSA, ,1,1,0,0,0,0
339,354,"DORSAL & PROFESOR LEONARDO GUZMAN, CONCHALI",345032.1042,6303442.1991,1,REGION METROPOLITANA,CONCHALI,DORSAL,PROFESOR LEONARDO GUZMAN, ,1,0,0,0,1,0
340,355,"DUBLE ALMEYDA & CARMEN COVARRUBIAS, NUNOA",350243.4797,6297110.5725,1,REGION METROPOLITANA,NUNOA,DUBLE ALMEYDA,CARMEN COVARRUBIAS, ,1,0,0,0,1,0
341,356,"DUBLE ALMEYDA & LOS 3 ANTONIOS, NUNOA",351048.4188,6297021.0674,1,REGION METROPOLITANA,NUNOA,DUBLE ALMEYDA,LOS 3 ANTONIOS, ,1,0,0,0,1,0
342,357,"EDISON & CORONEL ROBLES, QUINTA NORMAL",342673.6713,6299010.4531,1,REGION METROPOLITANA,QUINTA NORMAL,EDISON,CORONEL ROBLES, ,1,0,0,0,1,0
343,358,"EDUARDO CORDERO & CONCHA Y TORO, PUENTE ALTO",353729.2119,6280431.6006,1,REGION METROPOLITANA,PUENTE ALTO,EDUARDO CORDERO,CONCHA Y TORO, ,1,0,0,0,1,0
344,359,"EGANA & AMERICO VESPUCIO, LA REINA",353991.7117,6297174.5999,1,REGION METROPOLITANA,LA REINA,EGANA,OSSA, ,1,0,1,0,0,0
345,360,"EJERCITO LIBERTADOR & LUIS MATTE LARRAIN, PUENTE ALTO",351842.3656,6282423.6191,1,REGION METROPOLITANA,PUENTE ALTO,EJERCITO LIBERTADOR,LUIS MATTE LARRAIN, ,1,0,0,0,1,0
346,361,"EL CERRO & PEDRO DE VALDIVIA NORTE, PROVIDENCIA",349610.8432,6301481.4996,4,REGION METROPOLITANA,PROVIDENCIA,EL CERRO,PEDRO DE VALDIVIA NORTE, ,4,0,2,0,1,1
347,362,"EL FUNDADOR & PLAZA DE ARMAS, LA PINTANA",350394.9935,6281858.6004,1,REGION METROPOLITANA,LA PINTANA,EL FUNDADOR,PLAZA DE ARMAS, ,1,0,0,0,1,0
348,363,"EL LIBANO & MACUL, MACUL",351913.8059,6291915.5998,1,REGION METROPOLITANA,MACUL,EL LIBANO,MACUL, ,1,0,0,0,1,0
349,364,"EL LIBERTADOR & LOS ROBLES, EL BOSQUE",345241.5974,6284289.7283,1,REGION METROPOLITANA,EL BOSQUE,EL LIBERTADOR,LOS RAULIES, ,1,0,1,0,0,0
350,365,"EL MIRADOR & SEPULVEDA LEYTON, SANTIAGO",344902.0896,6295451.3369,1,REGION METROPOLITANA,SANTIAGO,EL MIRADOR,SEPULVEDA LEYTON, ,1,0,0,0,0,1
351,366,"EL OMBU & EL OLIVO, LA PINTANA",350176.5865,6281651.6002,1,REGION METROPOLITANA,LA PINTANA,EL OMBU,EL OLIVO, ,1,0,0,0,1,0
352,367,"EL PARQUE & NAZARIO CHACON ZAMORA, LA FLORIDA",353268.4939,6290646.788,1,REGION METROPOLITANA,LA FLORIDA,EL PARQUE,NAZARIO CHACON ZAMORA, ,1,0,0,0,1,0
353,368,"EL PARRON & SAN LUIS, LA CISTERNA",345168.5873,6289330.599,1,REGION METROPOLITANA,LA CISTERNA,EL PARRON,SAN LUIS, ,1,0,0,0,1,0
354,369,"EL PERAL & CAMILO HENRIQUEZ, PUENTE ALTO",355688.6385,6284368.3799,1,REGION METROPOLITANA,PUENTE ALTO,CAMILO HENRIQUEZ, ,3296,1,0,0,0,0,1
355,370,"EL RAULI & GABRIELA, LA PINTANA",347584.3055,6282588.5999,1,REGION METROPOLITANA,LA PINTANA,EL RAULI,GABRIELA, ,1,0,0,0,1,0
356,371,"EL RETIRO & RIO ITATA, PUDAHUEL",334756.1668,6300024.7404,1,REGION METROPOLITANA,PUDAHUEL,EL RETIRO,RIO ITATA, ,1,0,0,0,1,0
357,372,"EL RODEO & CAMINO DEL AYUNTAMIENTO, LO BARNECHEA",358928.9678,6308619.4992,1,REGION METROPOLITANA,LO BARNECHEA,EL RODEO,CAMINO DEL AYUNTAMIENTO, ,1,0,1,0,0,0
358,373,"EL RODEO & LAS ARAUCARIAS, LO BARNECHEA",359177.499,6308667.4997,1,REGION METROPOLITANA,LO BARNECHEA,EL RODEO,LAS ARAUCARIAS, ,1,0,1,0,0,0
359,374,"ELEUTERIO RAMIREZ & ARTURO PRAT, SANTIAGO",346701.416,6297720.0935,1,REGION METROPOLITANA,SANTIAGO,ELEUTERIO RAMIREZ,ARTURO PRAT, ,1,0,0,0,1,0
360,375,"ELEUTERIO RAMIREZ & PASEO BULNES, SANTIAGO",346405.7659,6297630.1262,1,REGION METROPOLITANA,SANTIAGO,ELEUTERIO RAMIREZ,PASEO BULNES, ,1,0,0,0,0,1
361,376,"ELIAS FERNANDEZ ALBANO & CIENCIAS, LA CISTERNA",345410.5558,6289530.4447,1,REGION METROPOLITANA,LA CISTERNA,ELIAS FERNANDEZ ALBANO,CIENCIAS, ,1,0,0,0,1,0
362,377,"ELIAS FERNANDEZ ALBANO & SANTA ROSA, LA GRANJA",348122.0405,6288960.665,1,REGION METROPOLITANA,LA GRANJA,ELIAS FERNANDEZ ALBANO,SANTA ROSA, ,1,0,0,0,0,1
363,378,"ELIECER PARADA & HERNANDO DE AGUIRRE, NUNOA",352334.9934,6298624.5997,1,REGION METROPOLITANA,NUNOA,ELIECER PARADA,HERNANDO DE AGUIRRE, ,1,0,0,0,1,0
364,379,"ELIODORO YANEZ & BRAVO, PROVIDENCIA",349212.7115,6299458.5989,1,REGION METROPOLITANA,PROVIDENCIA,ELIODORO YANEZ,BRAVO, ,1,0,0,0,1,0
365,381,"ELIODORO YANEZ & TOBALABA, LAS CONDES",352073.3124,6300322.4994,3,REGION METROPOLITANA,LAS CONDES,ELIODORO YANEZ,TOBALABA, ,3,0,2,0,0,1
366,382,"ERNESTO ALVEAR & TOCORNAL GREZ, PUENTE ALTO",353433.4929,6280377.6008,1,REGION METROPOLITANA,PUENTE ALTO,ERNESTO ALVEAR,TOCORNAL GREZ, ,1,0,0,0,1,0
367,383,"ESCUELA AGRICOLA & JOAQUIN RODRIGUEZ, MACUL",350634.4852,6293156.751,1,REGION METROPOLITANA,MACUL,ESCUELA AGRICOLA,JOAQUIN RODRIGUEZ, ,1,0,0,0,0,1
368,384,"ESPERANZA & SAN PABLO, SANTIAGO",344190.3059,6299196.5997,1,REGION METROPOLITANA,SANTIAGO,ESPERANZA,SAN PABLO, ,1,0,0,0,1,0
369,385,"EXEQUIEL FERNANDEZ & LOS PLATANOS, MACUL",351203.5069,6294116.9027,1,REGION METROPOLITANA,MACUL,EXEQUIEL FERNANDEZ,LOS PLATANOS, ,1,0,1,0,0,0
370,386,"EXEQUIEL FERNANDEZ & SANTA CRISTINA, MACUL",351199.2121,6293518.599,1,REGION METROPOLITANA,MACUL,EXEQUIEL FERNANDEZ,SANTA CRISTINA, ,1,0,0,0,1,0
371,387,"EYZAGUIRRE & BALMACEDA, PUENTE ALTO",353942.712,6279711.6003,1,REGION METROPOLITANA,PUENTE ALTO,EYZAGUIRRE,BALMACEDA, ,1,0,0,1,0,0
372,388,"EYZAGUIRRE & SANTA ROSA, SANTIAGO",347184.3182,6297424.2853,1,REGION METROPOLITANA,SANTIAGO,EYZAGUIRRE,SANTA ROSA, ,1,0,0,0,1,0
373,389,"EYZAGUIRRE & TOCORNAL GREZ, PUENTE ALTO",353553.3057,6279678.6001,1,REGION METROPOLITANA,PUENTE ALTO,EYZAGUIRRE,TOCORNAL GREZ, ,1,0,0,0,2,0
374,390,"FEDERICO ERRAZURIZ & RIO DOURO NORTE, CERRO NAVIA",336358.1658,6300818.3629,1,REGION METROPOLITANA,CERRO NAVIA,FEDERICO ERRAZURIZ,RIO DOURO, ,1,1,0,0,0,0
375,391,"FEDERICO ERRAZURIZ & SAN FRANCISCO, PUDAHUEL",336134.8175,6299168.8417,1,REGION METROPOLITANA,PUDAHUEL,FEDERICO ERRAZURIZ,SAN FRANCISCO, ,1,0,0,0,2,0
376,393,"FERMIN VIVACETA & HIPODROMO CHILE, INDEPENDENCIA",344891.7185,6302411.4998,1,REGION METROPOLITANA,INDEPENDENCIA,FERMIN VIVACETA,HIPODROMO CHILE, ,1,0,0,0,1,0
377,394,"FRANCISCO BILBAO & ALCALDE MANUEL DE LA LASTRA, LA REINA",355484.1556,6299891.9998,1,REGION METROPOLITANA,LA REINA,FRANCISCO BILBAO,ALCALDE MANUEL DE LA LASTRA, ,1,0,0,0,1,0
378,395,"FRANCISCO BILBAO & AMERICO VESPUCIO SUR, LAS CONDES",353639.3429,6299798.9995,1,REGION METROPOLITANA,LAS CONDES,FRANCISCO BILBAO,AMERICO VESPUCIO SUR, ,1,0,0,0,1,0
379,396,"FRANCISCO BILBAO & HOLANDA, PROVIDENCIA",351377.5991,6299177.3198,2,REGION METROPOLITANA,PROVIDENCIA,FRANCISCO BILBAO,HOLANDA, ,2,0,2,0,0,0
380,397,"FRANCISCO BILBAO & RICARDO LYON, PROVIDENCIA",350911.3054,6299040.5996,1,REGION METROPOLITANA,PROVIDENCIA,FRANCISCO BILBAO,RICARDO LYON, ,1,0,0,0,1,0
381,398,"FRANCISCO BILBAO & SALVADOR, PROVIDENCIA",349013.2125,6298647.5997,1,REGION METROPOLITANA,PROVIDENCIA,FRANCISCO BILBAO,SALVADOR, ,1,0,0,0,1,0
382,399,"FRANCISCO DE CAMARGO & CAMINO DEL INCA, EL BOSQUE",343787.5866,6283669.6001,1,REGION METROPOLITANA,EL BOSQUE,FRANCISCO DE CAMARGO,CAMINO DEL INCA, ,1,0,0,1,0,0
383,400,"FROILAN ROA & LAS PATAGUAS, LA FLORIDA",351745.0067,6290279.5993,1,REGION METROPOLITANA,LA FLORIDA,FROILAN ROA,LAS PATAGUAS, ,1,0,0,0,1,0
384,401,"FROILAN ROA & MIRADOR AZUL, LA FLORIDA",351260.4019,6290851.6388,1,REGION METROPOLITANA,LA FLORIDA,FROILAN ROA,MIRADOR AZUL, ,1,1,0,0,0,0
385,402,"GABRIELA & 4 ORIENTE, PUENTE ALTO",350608.1826,6282908.6282,1,REGION METROPOLITANA,PUENTE ALTO,GABRIELA,4 ORIENTE, ,1,0,0,0,1,0
386,403,"GABRIELA & JUAN DE DIOS MALEBRAN, PUENTE ALTO",352216.493,6283194.6003,2,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,JUAN DE DIOS MALEBRAN, ,2,0,0,0,1,1
387,405,"GABRIELA & RODAS, PUENTE ALTO",351409.0873,6283050.6009,1,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,RODAS, ,1,0,0,0,1,1
388,406,"GALVARINO & RIO BAKER, CERRO NAVIA",337965.8054,6299837.0991,1,REGION METROPOLITANA,CERRO NAVIA,GALVARINO,RIO BAKER, ,1,0,0,0,1,0
389,407,"GALVARINO GALLARDO & PEDRO DE VALDIVIA, PROVIDENCIA",350310.906,6299936.499,1,REGION METROPOLITANA,PROVIDENCIA,GALVARINO GALLARDO,PEDRO DE VALDIVIA, ,1,0,0,0,1,0
390,408,"GENERAL ARRIAGADA & JOAQUIN EDWARDS BELLO, LA PINTANA",349376.3374,6285157.6002,2,REGION METROPOLITANA,LA PINTANA,GENERAL ARRIAGADA,JOAQUIN EDWARDS BELLO, ,2,0,0,0,2,0
391,409,"GENERAL BULNES & ANDES, SANTIAGO",344640.8058,6299443.5996,1,REGION METROPOLITANA,SANTIAGO,GENERAL BULNES,ANDES, ,1,0,1,0,0,0
392,410,"GENERAL BULNES & COMPANIA DE JESUS, SANTIAGO",344747.4809,6298630.3092,2,REGION METROPOLITANA,SANTIAGO,GENERAL BULNES,COMPANIA DE JESUS, ,2,0,0,0,0,2
393,411,"GENERAL BULNES & ERASMO ESCALA, SANTIAGO",344816.8053,6298090.599,1,REGION METROPOLITANA,SANTIAGO,GENERAL BULNES,ERASMO ESCALA, ,1,0,0,0,1,0
394,412,"GENERAL BULNES & MAPOCHO, SANTIAGO",344629.2491,6299544.999,1,REGION METROPOLITANA,SANTIAGO,GENERAL BULNES,MAPOCHO, ,1,0,1,0,0,0
395,413,"GENERAL BUSTAMANTE & IRARRAZAVAL, NUNOA",348619.71,6297364.4595,1,REGION METROPOLITANA,NUNOA,GENERAL BUSTAMANTE,IRARRAZAVAL, ,1,0,0,0,0,1
396,414,"GENERAL BUSTAMANTE & MATTA ORIENTE, NUNOA",348651.0127,6297109.4294,1,REGION METROPOLITANA,NUNOA,GENERAL BUSTAMANTE,MATTA ORIENTE, ,1,0,0,0,1,0
397,416,"GENERAL GAMBINO & DIEGO SILVA HENRIQUEZ, CONCHALI",345514.9365,6304898.4992,1,REGION METROPOLITANA,CONCHALI,GENERAL SANDINO,DIEGO SILVA HENRIQUEZ, ,1,0,0,0,1,0
398,417,"GENERAL GOROSTIAGA & ECHENIQUE, NUNOA",352939.8061,6298083.5995,1,REGION METROPOLITANA,NUNOA,GENERAL GOROSTIAGA,ECHENIQUE, ,1,0,0,1,0,0
399,418,"GENERAL MACKENNA & SAN MARTIN, SANTIAGO",345786.5965,6299446.6226,1,REGION METROPOLITANA,SANTIAGO,GENERAL MACKENNA,SAN MARTIN, ,1,0,0,0,1,0
400,419,"GENERAL OSCAR BONILLA & NEPTUNO, LO PRADO",339929.1539,6296844.7842,1,REGION METROPOLITANA,LO PRADO,GENERAL OSCAR BONILLA,NEPTUNO, ,1,0,0,0,0,1
401,420,"GENERAL OSCAR BONILLA & SERRANO, PUDAHUEL",335673.9556,6297762.2072,1,REGION METROPOLITANA,PUDAHUEL,GENERAL OSCAR BONILLA,SERRANO, ,1,0,0,1,0,0
402,421,"GENERAL SAN MARTIN & AMERICO VESPUCIO, QUILICURA",338285.8073,6306194.6068,5,REGION METROPOLITANA,QUILICURA,GENERAL SAN MARTIN,AMERICO VESPUCIO, ,5,0,0,0,5,0
403,422,"GENERAL SAN MARTIN & GUARDIAMARINA RIQUELME, QUILICURA",338288.2435,6306489.0995,1,REGION METROPOLITANA,QUILICURA,GENERAL SAN MARTIN,GUARDAMARINA RIQUELME, ,1,0,0,0,1,0
404,423,"GENERAL VELASQUEZ & ALCALDE CARLOS VALDOVINOS, PEDRO AGUIRRE CERDA",343409.8434,6294418.4639,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,GENERAL VELASQUEZ,ALCALDE CARLOS VALDOVINOS, ,1,0,1,0,0,0
405,424,"GENERAL VELASQUEZ & JOSE MANUEL BALMACEDA, RENCA",340217.3676,6302871.929,1,REGION METROPOLITANA,RENCA,GENERAL VELASQUEZ,JOSE MANUEL BALMACEDA, ,1,0,0,0,1,0
406,425,"GIRARDI & MARIN, PROVIDENCIA",348955.8999,6298326.5996,1,REGION METROPOLITANA,PROVIDENCIA,GIRARDI,MARIN, ,1,0,0,0,1,0
407,426,"GLORIA & ALONSO DE ERCILLA, LA FLORIDA",352822.1276,6288956.3084,1,REGION METROPOLITANA,LA FLORIDA,GLORIA,ALONSO DE ERCILLA, ,1,0,0,0,1,0
408,427,"GOYCOLEA & GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",345409.0874,6287595.5999,1,REGION METROPOLITANA,LA CISTERNA,GOYCOLEA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,1,0,1,0,0,0
409,428,"GRAN AVENIDA JOSE MIGUEL CARRERA & AMERICO VESPUCIO, LA CISTERNA",345457.0124,6287900.8231,2,REGION METROPOLITANA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA,AMERICO VESPUCIO, ,2,0,0,1,0,1
